ID;Host ID;Host Response Rate;Host Listings Count;Host Total Listings Count;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Price;Weekly Price;Monthly Price;Guests Included;Extra People;Minimum Nights;Maximum Nights;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Reviews per Month;Geolocation;Features
10717137;55376811;100;2;2;sol;centro;28013;40.41706551607143;-3.7032481354084;apartment;entire home/apt;6;1;2;2;125;875;3750;4;20;2;1125;67;95;10;10;10;10;10;10;moderate;5.43;40.41706551607143, -3.7032481354084;0
10914059;35712072;100;22;22;sol;centro;28013;40.41966878909542;-3.701624233034315;apartment;entire home/apt;4;1;0;1;95;665;2850;2;20;3;1125;0;94;10;10;10;10;10;9;strict;1.0;40.41966878909542, -3.701624233034315;0
1685502;4118311;100;2;2;sol;centro;28013;40.41745043904952;-3.704388732061684;house;private room;2;1;1;1;65;455;1950;1;0;1;1125;4;100;9;10;10;10;10;9;flexible;0.13;40.417450439049524, -3.7043887320616835;0
7131604;6903368;98;5;5;sol;centro;28013;40.41619432585278;-3.702814566580833;apartment;entire home/apt;2;1;1;1;69;483;2070;1;0;3;60;80;88;9;9;9;9;10;9;strict;3.84;40.41619432585278, -3.7028145665808325;0
16144253;105344430;100;6;6;sol;centro;28013;40.41746046026665;-3.7065536748257975;apartment;entire home/apt;2;1;0;1;39;273;1170;1;0;2;365;12;82;9;9;10;10;10;9;moderate;3.21;40.41746046026665, -3.7065536748257975;0
7192263;37291567;100;24;24;sol;centro;28013;40.41718158265862;-3.70795909638614;apartment;entire home/apt;8;2;3;5;177;1239;5310;5;0;2;29;26;95;10;10;10;10;10;10;strict;1.38;40.41718158265862, -3.70795909638614;0
4353849;1803498;100;17;17;sol;centro;28013;40.41772428479354;-3.700719135320293;apartment;entire home/apt;6;2;2;3;275;1925;8250;2;15;3;1125;1;100;10;10;10;10;10;8;moderate;0.04;40.41772428479354, -3.700719135320293;0
6034687;30750005;50;38;38;sol;centro;28013;40.41843363991722;-3.7074227081526425;apartment;private room;1;5;1;1;20;140;600;1;0;4;1125;0;94;10;10;10;10;10;9;strict;1.0;40.41843363991722, -3.7074227081526425;0
15202177;28786243;100;18;18;sol;centro;28013;40.414259322253656;-3.7060047878357305;other;entire home/apt;5;2;3;3;135;945;4050;4;10;2;1125;37;97;10;10;10;10;10;10;strict;5.81;40.414259322253656, -3.7060047878357305;1
16444270;364585;100;3;3;sol;centro;28013;40.416332744253936;-3.70291875052446;apartment;entire home/apt;6;1;2;3;110;770;3300;2;40;3;1125;1;100;10;10;10;10;10;10;flexible;0.3;40.416332744253936, -3.7029187505244603;1
944555;5114074;100;2;2;sol;centro;28013;40.41547663182744;-3.7051344640634416;apartment;entire home/apt;3;1;1;2;63;441;1890;2;15;3;90;141;97;10;10;10;10;10;10;flexible;2.87;40.41547663182744, -3.7051344640634416;1
7143136;37291567;100;24;24;sol;centro;28013;40.41647109666022;-3.707022789977191;apartment;entire home/apt;4;1;1;2;91;637;2730;3;0;2;29;1;100;10;8;10;10;8;10;strict;0.07;40.41647109666022, -3.707022789977191;0
16139533;4326117;100;3;3;sol;centro;28013;40.417225572477015;-3.707476330999443;apartment;entire home/apt;5;2;2;2;120;840;3600;4;0;3;60;5;100;10;10;10;10;10;10;flexible;1.97;40.417225572477015, -3.707476330999443;0
16038478;24439322;100;5;5;sol;centro;28013;40.41853658806066;-3.702550986003313;apartment;entire home/apt;4;1;2;2;87;609;2610;2;12;1;1125;18;94;10;9;10;10;10;10;moderate;4.06;40.41853658806066, -3.702550986003313;1
4339046;21514948;75;164;164;sol;centro;28013;40.414867702662775;-3.707529145901833;apartment;entire home/apt;6;2;2;4;130;910;3900;3;20;2;1125;4;75;7;8;5;7;9;8;strict;0.22;40.414867702662775, -3.707529145901833;0
17934695;31092953;67;6;6;sol;centro;28013;40.41574722664916;-3.701694904557161;apartment;private room;2;1;1;1;39;273;1170;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.41574722664916, -3.7016949045571605;0
16198203;9285245;100;15;15;sol;centro;28013;40.41485865476473;-3.704459048014035;apartment;entire home/apt;2;1;1;1;70;490;2100;1;0;3;1125;8;95;10;9;9;10;10;9;strict;2.07;40.41485865476473, -3.704459048014035;0
16259768;4318123;78;1;1;sol;centro;28013;40.41848548900796;-3.703397358291018;apartment;entire home/apt;4;1;1;2;82;574;2460;2;11;2;1125;2;100;10;10;10;10;10;10;moderate;0.62;40.418485489007956, -3.703397358291018;0
4302977;8276432;100;11;11;sol;centro;28013;40.41944865959525;-3.7006909012433176;apartment;entire home/apt;3;1;0;2;69;483;2070;2;5;2;7;162;94;10;9;10;10;10;10;moderate;6.14;40.419448659595254, -3.7006909012433176;0
4402508;18581320;100;7;7;sol;centro;28013;40.41885700415767;-3.7036685475403055;condominium;private room;2;2;1;1;20;140;600;2;10;2;30;127;86;9;8;9;9;10;9;strict;4.29;40.41885700415767, -3.7036685475403055;0
16188253;105709657;100;1;1;sol;centro;28013;40.41535653035846;-3.703123623386508;apartment;entire home/apt;4;1;1;1;45;315;1350;1;10;3;90;4;85;10;10;10;10;9;9;moderate;1.22;40.41535653035846, -3.7031236233865075;0
1086861;5973354;100;1;1;imperial;arganzuela;28005;40.41283128396538;-3.717930880399834;house;private room;2;1;1;1;22;154;660;1;5;2;1125;36;93;9;9;10;10;9;9;moderate;0.75;40.41283128396538, -3.717930880399834;0
15855225;102739961;100;2;2;imperial;arganzuela;28005;40.411960322558045;-3.7204053635112606;apartment;private room;2;1;1;1;23;161;690;1;10;3;1125;3;93;9;9;9;9;9;9;moderate;0.72;40.411960322558045, -3.7204053635112606;0
11254051;53909540;100;1;1;imperial;arganzuela;28005;40.40559859573052;-3.712660345505284;apartment;entire home/apt;5;1;3;4;110;770;3300;1;0;1;14;95;97;10;10;10;10;10;10;moderate;7.04;40.40559859573052, -3.712660345505284;1
11155957;57979361;100;1;1;imperial;arganzuela;28005;40.40325042577842;-3.714197217637506;apartment;entire home/apt;3;2;2;2;60;420;1800;1;0;2;1125;31;97;10;10;10;10;10;10;flexible;2.3;40.403250425778424, -3.7141972176375067;1
15642904;27864868;100;1;1;acacias;arganzuela;28005;40.40479531163243;-3.710049498585271;apartment;entire home/apt;3;1;1;2;60;420;1800;2;12;1;25;8;90;9;9;10;10;10;9;strict;1.49;40.40479531163243, -3.710049498585271;0
1335752;7242830;100;1;1;acacias;arganzuela;28005;40.40512862623406;-3.7077258169302967;apartment;entire home/apt;4;1;1;2;60;420;1800;2;15;2;1125;7;98;10;10;9;10;9;10;moderate;0.16;40.40512862623406, -3.7077258169302967;0
12208039;41907622;100;3;3;acacias;arganzuela;28005;40.40173131808738;-3.7058038103572906;apartment;private room;1;1;1;1;30;210;900;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.40173131808738, -3.7058038103572906;0
15911968;103024185;95;3;3;acacias;arganzuela;28005;40.40469941109771;-3.7072305396706335;apartment;private room;2;0;1;2;22;154;660;1;10;2;31;4;95;10;10;10;10;10;9;moderate;0.91;40.40469941109771, -3.7072305396706335;1
15019446;9536395;100;1;1;acacias;arganzuela;28005;40.40128802666853;-3.7022358354030342;apartment;entire home/apt;2;1;1;1;60;420;1800;1;0;5;30;6;97;10;10;10;10;9;10;moderate;0.95;40.401288026668524, -3.7022358354030347;0
13829247;66597272;83;3;3;acacias;arganzuela;28005;40.40248852546486;-3.707082800522683;apartment;entire home/apt;8;3;4;7;140;980;4200;6;20;7;1125;5;96;10;9;9;10;10;10;strict;0.61;40.40248852546486, -3.707082800522683;1
14378396;88256983;100;1;1;chopera;arganzuela;28045;40.39091160989936;-3.69600531167832;apartment;private room;2;1;1;1;19;133;570;1;10;1;1125;7;87;8;9;10;10;10;8;flexible;0.97;40.390911609899355, -3.69600531167832;0
2073058;3276326;100;1;1;chopera;arganzuela;28045;40.396748541425794;-3.698464786683197;apartment;private room;2;1;1;1;50;350;1500;1;30;2;1125;16;96;10;10;10;10;9;10;strict;0.44;40.396748541425794, -3.6984647866831972;0
13429956;76581821;100;1;1;chopera;arganzuela;28045;40.39315068156361;-3.701238959922492;apartment;private room;1;1;1;1;23;161;690;1;0;1;4;0;94;10;10;10;10;10;9;flexible;1.0;40.39315068156361, -3.701238959922492;0
11218525;5675916;92;4;4;chopera;arganzuela;28045;40.394055973668586;-3.7002547313428;apartment;private room;5;2;1;5;17;119;510;1;15;1;1125;29;91;9;9;9;10;9;9;moderate;2.11;40.394055973668586, -3.7002547313427994;0
13745484;34198397;50;2;2;legazpi;arganzuela;28045;40.38835160694829;-3.691958604106545;apartment;private room;1;1;1;1;38;266;1140;1;27;2;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.388351606948284, -3.6919586041065453;0
13647904;11634435;100;1;1;delicias;arganzuela;28045;40.3946892547262;-3.693656986799777;apartment;private room;1;1;1;1;22;154;660;1;0;1;1125;1;100;10;10;10;10;10;10;flexible;0.11;40.394689254726195, -3.6936569867997773;0
2010818;10347012;100;1;1;delicias;arganzuela;28045;40.39826167625485;-3.695089591534874;apartment;entire home/apt;4;1;2;2;55;385;1650;2;20;3;1125;137;95;10;10;10;10;9;10;moderate;3.38;40.39826167625485, -3.695089591534874;1
16810981;111803297;100;1;1;delicias;arganzuela;28045;40.40007424603208;-3.6950659320009858;apartment;entire home/apt;6;1;2;3;90;630;2700;4;25;2;1222;6;100;10;10;10;10;10;10;moderate;3.75;40.400074246032084, -3.6950659320009858;0
17782787;120936782;100;1;1;palos de moguer;arganzuela;28045;40.40619440532628;-3.6965853979811216;apartment;entire home/apt;3;1;1;2;65;455;1950;1;0;5;5;1;100;10;10;10;10;8;10;moderate;1.0;40.40619440532628, -3.6965853979811216;0
14814643;77081208;100;1;1;palos de moguer;arganzuela;28045;40.40601688492645;-3.694303126935128;apartment;private room;1;1;1;1;45;315;1350;1;0;1;1122;0;94;10;10;10;10;10;9;flexible;1.0;40.40601688492645, -3.694303126935128;0
13140785;43614348;100;1;1;palos de moguer;arganzuela;28045;40.403805736835615;-3.6928700709489175;house;entire home/apt;2;1;3;2;60;420;1800;2;25;5;1125;3;100;10;10;10;10;9;9;moderate;0.37;40.403805736835615, -3.6928700709489175;0
2597023;13066159;100;1;1;palos de moguer;arganzuela;28045;40.40420631492252;-3.6964338722792167;apartment;entire home/apt;3;1;1;2;75;525;2250;1;25;1;1125;27;96;10;9;10;10;9;9;moderate;0.81;40.40420631492252, -3.6964338722792167;0
11657029;49397122;100;2;2;palos de moguer;arganzuela;28045;40.40179463723263;-3.69223400497245;apartment;entire home/apt;3;1;0;2;49;343;1470;2;19;1;1125;95;93;10;10;10;10;9;9;strict;7.56;40.40179463723263, -3.69223400497245;0
11641374;52293825;100;2;2;palos de moguer;arganzuela;28045;40.40257042215785;-3.695889181973992;apartment;private room;2;1;1;1;45;315;1350;1;0;3;1125;1;100;10;8;10;10;8;8;moderate;0.19;40.40257042215785, -3.6958891819739916;1
10899497;25929486;0;1;1;palos de moguer;arganzuela;28045;40.40305004434075;-3.6958901651390574;house;private room;2;1;1;1;35;245;1050;1;10;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.40305004434075, -3.6958901651390583;0
2207960;11262545;100;1;1;palos de moguer;arganzuela;28045;40.40466423907899;-3.696638982098909;apartment;private room;1;1;1;1;28;196;840;1;0;1;1125;42;95;10;10;10;10;10;10;moderate;2.23;40.40466423907899, -3.696638982098909;0
12016892;28608614;100;2;2;palos de moguer;arganzuela;28045;40.40237320391058;-3.689380653152561;apartment;entire home/apt;2;1;0;1;40;280;1200;1;0;1;1125;9;100;10;10;10;10;10;10;moderate;6.59;40.40237320391058, -3.6893806531525613;0
14082107;84654920;100;4;4;pacífico;retiro;28007;40.40306561839686;-3.6814146480942367;apartment;private room;1;3;1;1;27;189;810;1;0;3;30;0;94;10;10;10;10;10;9;moderate;1.0;40.40306561839686, -3.6814146480942367;0
11737749;1714541;100;10;10;pacífico;retiro;28007;40.404869973870376;-3.676198550634636;apartment;private room;3;1;1;3;18;126;540;1;8;1;1125;15;87;10;9;10;10;10;9;moderate;1.32;40.404869973870376, -3.676198550634636;0
15508286;87501614;100;2;2;pacífico;retiro;28007;40.40261902827803;-3.6827783935896905;apartment;entire home/apt;6;2;2;2;78;546;2340;4;10;1;1125;21;94;10;9;10;10;10;9;strict;3.82;40.40261902827803, -3.6827783935896905;0
18028886;31893638;100;4;4;pacífico;retiro;28007;40.40298392689623;-3.676512530171832;apartment;entire home/apt;3;1;1;2;49;343;1470;1;10;3;1125;0;94;10;10;10;10;10;9;strict;1.0;40.40298392689623, -3.6765125301718324;0
16891684;35398617;100;4;4;pacífico;retiro;28007;40.40434475860528;-3.6745934395002022;apartment;private room;2;0;1;1;30;210;900;1;0;2;1125;1;80;8;6;10;10;10;10;flexible;0.73;40.404344758605276, -3.6745934395002027;0
6568035;16987500;100;1;1;ibiza;retiro;28009;40.42032673323528;-3.675167199501826;condominium;entire home/apt;4;1;2;3;95;665;2850;1;0;2;15;50;99;10;10;10;10;10;10;flexible;2.33;40.42032673323528, -3.6751671995018254;1
12787732;67418419;100;1;1;jerónimos;retiro;28014;40.40812854979748;-3.684410317481149;apartment;entire home/apt;2;1;1;1;65;455;1950;1;0;2;1125;20;92;9;10;10;10;9;9;flexible;1.79;40.40812854979748, -3.684410317481149;0
10488687;1895769;90;1;1;jerónimos;retiro;28014;40.40796003396345;-3.69030514952423;condominium;private room;2;1;1;1;35;245;1050;2;0;3;30;3;100;10;10;10;10;10;10;moderate;1.7;40.40796003396345, -3.69030514952423;0
7268832;38059448;75;3;3;jerónimos;retiro;28014;40.41320944133764;-3.689551878750387;apartment;entire home/apt;4;1;1;4;130;910;3900;1;0;2;1125;4;85;9;9;10;10;10;8;flexible;0.31;40.41320944133764, -3.689551878750387;0
14435238;74116207;100;4;4;jerónimos;retiro;28014;40.41462829507097;-3.6913470483552295;other;entire home/apt;5;2;2;2;100;700;3000;1;0;2;1125;16;94;10;10;10;10;10;10;moderate;2.08;40.41462829507097, -3.6913470483552295;0
11382556;59692230;100;1;1;cortes;centro;28014;40.41297949958444;-3.699493855319904;apartment;entire home/apt;2;1;1;1;45;315;1350;2;25;10;12;0;94;10;10;10;10;10;9;flexible;1.0;40.41297949958444, -3.699493855319904;0
3187475;12000147;100;15;15;cortes;centro;28014;40.41462741795112;-3.7013024142137225;apartment;entire home/apt;4;2;1;3;98;686;2940;2;25;2;30;0;94;10;10;10;10;10;9;strict;1.0;40.414627417951124, -3.7013024142137225;0
8394827;30348413;85;3;3;cortes;centro;28014;40.41252166621581;-3.695829640146387;apartment;entire home/apt;4;1;0;2;45;315;1350;2;0;2;1125;64;91;9;9;9;9;10;9;strict;3.86;40.41252166621581, -3.695829640146387;0
4692716;21514948;75;164;164;cortes;centro;28014;40.41170071869479;-3.6963583293934663;apartment;entire home/apt;6;2;2;3;100;700;3000;2;10;2;1125;2;70;9;9;8;9;9;10;strict;0.35;40.41170071869479, -3.6963583293934668;0
169719;805726;100;9;9;cortes;centro;28014;40.41515253308008;-3.700027336078485;apartment;private room;6;1;1;1;20;140;600;1;15;2;730;57;79;8;7;9;9;9;8;moderate;0.83;40.415152533080075, -3.7000273360784854;0
15576089;99018982;100;16;16;cortes;centro;28014;40.414059795622926;-3.6963238411234793;apartment;entire home/apt;4;1;0;2;82;574;2460;2;15;2;1125;6;97;9;10;10;10;9;9;strict;1.08;40.414059795622926, -3.6963238411234793;1
10681391;55149356;100;1;1;justicia;centro;28004;40.42106823589967;-3.7003911654049735;apartment;private room;2;1;1;1;45;315;1350;1;0;2;1125;12;92;10;9;9;9;9;9;strict;0.83;40.42106823589967, -3.7003911654049735;0
17923397;57672227;100;2;2;justicia;centro;28004;40.42195704822832;-3.700187190605116;apartment;entire home/apt;1;1;1;1;100;700;3000;1;0;2;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.42195704822832, -3.700187190605116;0
17260294;54310958;99;207;207;justicia;centro;28004;40.42265601959272;-3.6948963191550135;apartment;entire home/apt;5;2;2;3;149;1043;4470;3;12;2;1125;4;95;10;10;10;9;10;10;strict;2.5;40.42265601959272, -3.6948963191550135;0
12867463;69330262;100;3;3;justicia;centro;28004;40.42351467045216;-3.6976709985603904;apartment;private room;2;2;1;1;60;420;1800;1;0;1;1125;8;85;9;8;10;9;10;9;flexible;0.73;40.42351467045216, -3.6976709985603904;0
15975417;100153050;100;1;1;justicia;centro;28004;40.4228756108208;-3.6987483063199416;apartment;entire home/apt;4;1;2;2;70;490;2100;2;15;2;1125;11;100;10;9;10;10;10;10;flexible;2.62;40.422875610820796, -3.6987483063199416;0
10068669;48894012;97;3;3;justicia;centro;28004;40.42624479513018;-3.7002991032885024;apartment;entire home/apt;2;1;0;1;35;245;1050;1;0;2;1125;39;85;9;8;9;9;10;9;strict;2.54;40.42624479513018, -3.7002991032885024;0
1864170;534128;33;14;14;justicia;centro;28004;40.4265419337887;-3.7003289806804394;apartment;entire home/apt;4;1;1;2;185;1295;5550;4;35;3;20;0;94;10;10;10;10;10;9;moderate;1.0;40.4265419337887, -3.7003289806804385;0
14346661;87890751;100;2;2;justicia;centro;28004;40.42014826567578;-3.7014953640158654;guesthouse;private room;4;1;1;4;45;315;1350;1;0;2;1125;2;100;10;10;10;10;10;10;flexible;0.31;40.42014826567578, -3.7014953640158654;0
3481801;9145004;100;4;4;justicia;centro;28004;40.42276745221925;-3.698998610040592;apartment;entire home/apt;4;1;1;2;55;385;1650;2;15;3;30;104;89;9;9;10;9;10;9;moderate;3.11;40.422767452219254, -3.6989986100405914;0
4889543;14460614;100;1;1;justicia;centro;28004;40.42514380436948;-3.699665647193311;apartment;entire home/apt;2;1;1;1;55;385;1650;1;0;2;40;118;90;9;9;9;10;10;9;moderate;4.33;40.425143804369476, -3.699665647193311;0
5485367;4618187;100;1;1;universidad;centro;28004;40.42323730678716;-3.707723290641821;apartment;private room;2;1;1;2;22;154;660;1;15;3;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.42323730678716, -3.7077232906418214;0
10536601;22474892;100;1;1;universidad;centro;28004;40.426711003802666;-3.70942159913034;house;private room;2;1;1;1;30;210;900;1;0;4;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.426711003802666, -3.70942159913034;0
17034890;113668394;100;5;5;universidad;centro;28004;40.423592078648106;-3.705433537690162;apartment;private room;2;2;1;2;25;175;750;3;10;4;1125;2;80;9;8;9;7;10;7;flexible;1.33;40.423592078648106, -3.705433537690162;0
14772349;25605008;100;6;6;universidad;centro;28004;40.42484483132347;-3.704789601701;apartment;entire home/apt;6;1;2;3;89;623;2670;1;0;3;1125;17;88;10;9;10;10;10;9;strict;2.51;40.42484483132347, -3.704789601701;0
6116093;7271043;100;1;1;universidad;centro;28004;40.4248798982178;-3.7052617103072607;apartment;entire home/apt;3;1;1;3;55;385;1650;2;10;1;1125;56;90;9;8;10;10;10;9;flexible;2.76;40.424879898217796, -3.7052617103072607;0
16674281;29226090;100;1;1;universidad;centro;28004;40.42613819276308;-3.711383479841697;apartment;entire home/apt;4;2;2;3;200;1400;6000;1;0;2;29;7;100;10;9;10;10;10;10;moderate;3.33;40.42613819276308, -3.711383479841697;0
5737938;13732037;100;5;5;universidad;centro;28004;40.4239183250397;-3.702844878860325;apartment;entire home/apt;4;1;1;2;65;455;1950;1;0;2;1125;23;90;10;9;9;9;10;9;moderate;0.93;40.4239183250397, -3.702844878860325;0
799903;4211321;100;2;2;universidad;centro;28004;40.42900363977635;-3.70349825270182;apartment;entire home/apt;4;1;2;3;105;735;3150;1;0;3;180;27;97;10;10;10;10;10;9;strict;0.58;40.42900363977635, -3.70349825270182;1
13410816;34217435;99;13;13;universidad;centro;28004;40.42124655377843;-3.701551423111221;apartment;entire home/apt;4;1;2;5;89;623;2670;2;25;1;60;5;88;8;10;10;10;10;9;strict;0.52;40.42124655377843, -3.701551423111221;1
17244583;5387587;100;1;1;universidad;centro;28004;40.42629900025189;-3.70362241185756;apartment;private room;1;1;1;1;50;350;1500;1;15;1;1125;2;100;10;10;10;10;10;10;flexible;1.67;40.42629900025189, -3.7036224118575594;0
599977;2960080;100;8;8;universidad;centro;28004;40.42469188063019;-3.7087970590314976;apartment;entire home/apt;3;1;1;2;37;259;1110;2;9;2;365;215;87;9;9;10;10;10;9;strict;3.79;40.42469188063019, -3.7087970590314976;0
12532880;67894961;100;1;1;universidad;centro;28004;40.42706103917446;-3.710171114980565;apartment;entire home/apt;5;1;2;4;68;476;2040;1;10;3;1125;1;80;10;10;10;8;10;8;strict;0.32;40.42706103917446, -3.7101711149805654;0
15514855;44904502;100;5;5;universidad;centro;28004;40.42209497508261;-3.7021238892832655;loft;entire home/apt;2;1;0;1;50;350;1500;1;0;1;1125;33;89;9;9;9;10;10;9;flexible;5.89;40.42209497508261, -3.7021238892832664;0
840517;4084426;94;10;10;universidad;centro;28004;40.42128320379456;-3.7017145211181166;apartment;entire home/apt;3;1;1;1;70;490;2100;1;0;1;365;21;79;9;9;9;8;9;8;flexible;0.62;40.42128320379456, -3.7017145211181166;0
14587450;76985063;100;3;3;niño jesús;retiro;28009;40.414308562465074;-3.6759081226224497;condominium;private room;1;1;1;1;40;280;1200;1;0;2;1125;0;94;10;10;10;10;10;9;moderate;1.0;40.414308562465074, -3.6759081226224497;0
17009161;114024497;60;1;1;recoletos;salamanca;28001;40.42585636020002;-3.682556500719501;apartment;private room;4;2;2;3;60;420;1800;1;0;1;1125;0;94;10;10;10;10;10;9;flexible;1.0;40.42585636020002, -3.682556500719501;0
